conglome,vivienda,hogar,codperso,ing_laboral,internet,uso_avanzado,joven,mujer
015618,117,11,03,7768,1,1,1,1
015619,029,11,01,47146,1,1,0,1
015619,047,11,01,31462,1,1,0,0
015619,118,11,02,7872,1,1,0,0
015619,118,11,03,18165,1,1,1,0
015619,118,11,06,19032.959,1,1,1,0
015620,120,11,01,31219,1,1,0,0
015620,136,11,01,6971,1,0,0,0
015620,136,11,03,23414,1,1,1,1
015621,050,11,02,23896,1,1,1,0
015621,050,11,04,11948,1,1,0,0
015621,095,11,01,15525,1,1,0,0
015621,095,11,02,12546,1,1,0,1
015621,139,11,03,20909.209,1,1,0,1
015622,018,11,01,14724,1,1,0,0
015622,025,11,01,14119.786,1,1,0,0
015623,014,11,02,7292,0,1,0,0
015624,018,11,01,31441,1,1,0,0
015624,018,11,02,10899,1,1,0,1
015624,076,11,01,25310,1,1,0,0
015624,076,11,02,29973,1,1,0,1
015624,114,11,04,58745.664,1,1,0,0
015624,114,11,05,19185.594,1,1,1,1
015625,008,11,05,11776,1,1,1,1
015625,018,11,02,66451,1,1,0,1
015625,032,11,01,30041,1,1,1,0
015625,117,11,03,36049,1,1,1,0
015625,126,11,01,6333,1,1,0,0
015626,070,11,01,22376,1,1,1,0
015626,172,11,01,15514,1,1,0,1
015626,172,11,02,14918,1,1,0,0
015626,172,11,03,3097,1,0,0,0
015627,007,11,01,5188,1,1,0,1
015627,007,11,02,15338,1,1,1,0
015627,042,11,05,11983,1,1,1,0
015627,076,11,01,27560,1,1,0,0
015627,093,11,02,36487,1,1,0,0
015628,009,11,05,14750.257,1,1,0,0
015628,026,11,01,18133,1,1,0,0
015628,075,11,01,42310,1,1,0,0
015628,108,11,03,9298.0195,1,1,0,0
015629,027,11,02,20912,1,1,0,1
015629,027,11,03,17775,1,1,1,0
015629,111,11,01,20930,1,1,0,0
015630,021,11,02,2079,1,0,0,1
015630,061,11,03,31152,1,1,1,0
015631,008,11,01,20288,1,1,0,1
015631,020,11,01,20765,1,1,0,0
015631,057,11,02,31004,1,1,0,0
015631,069,11,01,12232,1,1,0,1
015631,069,11,02,12232,1,1,1,1
015632,009,11,02,25894,1,1,0,0
015632,009,11,07,8388,1,1,1,1
015632,062,11,01,14950,1,1,0,1
015632,062,11,02,47930,1,1,0,0
015632,097,11,02,10784,0,1,0,1
015633,034,11,01,26062,0,1,0,0
015633,046,11,01,5033,1,1,0,0
015633,058,11,01,10358,1,1,0,0
015633,107,11,05,8851,1,1,1,1
015634,018,11,01,11960,1,1,0,1
015634,063,11,01,31041,1,1,0,0
015634,105,11,02,3588,1,1,1,0
015634,120,11,01,15521,1,1,0,0
015635,010,11,02,17285,1,1,0,1
015635,150,11,01,26162,1,1,0,1
015635,150,11,02,60276,1,1,0,0
015635,183,11,01,64835,1,1,0,0
015635,270,11,01,89373,1,1,0,0
015635,270,11,02,43291,1,1,0,1
015636,081,11,01,14638,1,1,0,1
015636,113,11,02,29801,1,1,0,1
015636,239,11,02,92526,1,1,0,0
015636,239,11,03,63146,1,1,0,1
015636,270,11,01,12016,1,1,0,1
015637,021,11,03,41861,1,1,0,1
015637,033,11,01,26013,1,1,0,0
015637,095,11,01,94391,1,1,0,0
015638,048,11,02,18043,1,1,1,1
015639,009,11,01,22040,1,1,0,0
015639,009,11,05,30275,1,1,0,0
015639,056,11,01,10802,1,1,0,0
015639,071,11,01,15720,1,1,0,0
015639,071,11,03,4735,1,1,1,1
015640,010,11,01,9561,1,1,0,1
015640,037,11,01,31147,1,1,0,0
015640,037,11,03,31147,1,1,0,1
015640,051,11,01,23138,1,1,0,0
015640,051,11,02,26293,1,1,0,1
015640,078,11,02,21357,1,1,0,1
015640,078,11,03,29723,1,1,1,1
015640,091,11,02,5737,1,1,1,0
015640,105,11,01,11055,1,1,0,1
015640,105,11,02,10159,1,1,1,1
015642,003,11,03,10377,1,1,0,1
015642,059,11,02,33359,1,1,0,0
015642,059,11,03,5188,1,1,1,1
015642,080,11,01,10377,1,1,1,0
015642,080,11,02,4210,1,1,1,1
015642,091,11,02,11427,1,1,1,1
015643,010,11,02,37892,1,1,1,1
015643,027,11,01,14584,1,1,1,1
015643,027,11,02,21082,1,1,1,0
015643,058,11,01,18153,1,1,0,0
015643,091,11,01,21783,1,1,0,1
015643,107,11,01,14752,1,1,1,0
015643,107,11,02,13617,1,1,1,1
015643,107,11,04,12404,1,1,1,1
015643,124,11,01,30255,1,1,0,0
015643,124,11,02,9682,1,1,0,1
015644,004,11,03,23203,1,1,1,0
015644,012,11,01,14149,1,1,0,0
015644,027,11,02,15800.848,1,1,0,1
015645,023,11,01,23418,1,1,0,0
015645,044,11,01,24057,1,1,0,0
015645,055,11,01,9367,1,1,0,1
015645,065,11,01,9367,1,1,0,0
015646,001,11,01,12028,1,1,1,0
015646,001,11,02,16840,1,1,1,1
015646,023,11,01,18028,1,1,0,1
015646,023,11,02,16730,1,1,0,1
015646,023,11,03,26140,1,0,0,1
015646,045,11,01,14651,1,1,0,1
015646,045,11,02,13088,1,1,0,0
015646,045,11,03,13881,1,1,1,0
015646,045,11,04,8894,1,1,1,0
015646,068,11,01,18043,1,1,0,0
015646,068,11,02,38011,1,1,0,1
015646,068,11,03,5462.9546,1,1,0,0
015646,068,11,04,19804.459,1,1,1,0
015646,080,11,01,10696,1,1,0,1
015647,005,11,02,48271,1,1,0,1
015647,005,11,03,6930,1,1,1,1
015647,026,11,01,60952,1,1,0,0
015647,026,11,02,34659,1,1,0,1
015647,047,11,03,4779,1,1,1,0
015647,107,11,01,37517,1,1,0,0
015647,168,11,03,11506,1,1,0,1
015647,207,11,03,5020,1,1,1,1
015648,009,11,01,15297,1,1,0,0
015648,024,11,02,132519,1,1,0,0
015648,024,11,03,83292.508,1,1,0,0
015648,038,11,02,12259,1,1,1,1
015648,058,11,03,26791,1,1,0,0
015648,067,11,01,105682,1,1,0,0
015648,067,11,02,103053,1,1,0,1
015648,067,11,03,23908,1,1,1,1
015648,083,11,02,36419,1,1,0,1
015648,083,11,05,59801,1,1,0,1
015649,019,11,01,15804,1,1,0,0
015649,019,11,02,14532,1,1,1,0
015649,019,11,03,15138,1,1,1,1
015649,019,11,05,4239,1,0,0,1
015649,032,11,03,7860,1,1,1,0
015649,045,11,01,19207,1,1,0,0
015649,045,11,03,19134,1,1,1,1
015650,014,11,02,11934,1,1,1,0
015650,064,11,03,7638,1,1,0,0
015650,115,11,01,33415,1,1,0,0
015650,115,11,03,21481,1,1,1,0
015650,115,11,04,7160,1,1,1,0
015651,040,11,03,5392,1,1,0,1
015651,054,11,02,23965,1,1,0,0
015651,102,11,02,15577,1,0,0,0
015651,102,11,03,10784,1,1,0,1
015652,022,11,03,9682,1,1,1,1
015652,041,11,01,4236,1,1,0,1
015652,111,11,01,7518,1,1,0,1
015652,127,11,01,8713,1,1,0,0
015652,127,11,03,13312,1,1,0,0
015653,028,11,01,14220,1,1,1,0
015653,028,11,02,6777,1,1,1,1
015653,063,11,02,16325,1,1,0,0
015653,081,11,02,18153,1,1,0,0
015653,081,11,03,26043,1,1,1,0
015653,116,11,02,13554,1,0,0,1
015654,012,11,03,11948,1,1,1,0
015654,064,11,01,18711,1,1,0,0
015654,064,11,02,11434,1,1,0,1
015654,064,11,03,478,1,1,1,0
015654,083,12,03,27600,1,1,1,0
015654,083,22,01,35845,1,1,1,0
015654,100,11,03,7762,0,1,0,1
015654,118,11,01,36024,1,1,0,0
015654,118,11,03,717,1,1,1,0
015654,118,11,04,20790,1,1,0,1
015655,001,11,01,14420,1,1,0,0
015655,015,11,01,31396,1,1,0,0
015655,026,11,01,16931,1,1,0,1
015655,038,11,01,19226,1,1,1,1
015655,074,11,02,3694,1,1,1,1
015655,083,11,01,31363,1,1,0,0
015656,003,11,01,10865,1,1,0,1
015656,047,11,01,26492,1,1,0,0
015656,055,11,01,9616,1,1,1,0
015656,064,11,01,15488,1,1,0,0
015657,028,11,01,1210,1,1,1,0
015657,070,11,04,2420,1,1,1,0
015657,114,11,03,21057,1,1,0,1
015657,114,11,04,53430,1,1,0,1
015658,010,11,01,15577,1,0,0,0
015658,010,11,02,4793,1,1,0,1
015658,020,11,01,23965,1,0,0,0
015658,061,11,01,5991,1,1,0,1
015658,071,11,01,28147,1,1,0,0
015658,071,11,02,25882,1,1,0,1
015658,071,11,03,31767.188,1,1,1,0
015658,071,11,05,29956,1,1,0,1
015658,071,11,06,41939,1,1,0,0
015659,022,11,02,10487,1,0,0,0
015659,041,11,01,13634,1,1,0,1
015659,041,11,02,18877,1,1,0,0
015659,059,11,01,20975,1,1,0,0
015659,059,11,02,13540,1,1,0,0
015659,079,11,01,18133,1,1,0,0
015659,079,11,02,27267,1,1,0,0
015659,099,11,01,8377,1,1,0,1
015660,021,11,01,29480,1,1,0,1
015660,021,11,02,16271.777,1,1,0,0
015660,029,11,02,14522,1,1,0,0
015661,030,11,01,19226,1,1,0,1
015661,030,11,02,15624,1,1,1,0
015661,038,11,01,22835,1,1,0,0
015661,051,11,01,21149,1,1,0,0
015661,074,11,01,14420,1,1,1,0
015662,012,11,01,10756,1,1,0,1
015662,012,11,02,2584,1,1,1,1
015662,029,11,01,8776,0,0,0,1
015662,043,11,01,4392,1,0,0,0
015662,043,11,02,4651,1,0,0,1
015662,043,11,03,10382,1,1,1,1
015662,043,11,04,18086,1,1,1,0
015662,043,11,05,9301,1,1,1,0
015662,105,11,02,9143,1,1,1,1
015663,009,11,01,31073,1,1,0,0
015663,033,11,01,4920,1,1,0,0
015663,033,11,02,13983,1,1,0,1
015663,044,11,01,27965,1,1,0,0
015663,044,11,02,16572,1,1,1,1
015663,057,11,01,20694,1,1,0,0
015663,057,11,02,18625,1,1,0,1
015665,007,11,03,3849,1,1,0,0
015665,032,11,02,22253,1,1,0,1
015665,059,11,01,12029,1,0,0,0
015665,059,11,02,10826,1,1,0,1
015665,182,11,03,5991,1,1,1,1
015666,029,11,01,2996,1,1,0,1
015666,089,11,03,29956,1,1,1,0
015666,089,11,04,10358,1,1,1,0
015667,090,11,02,46789,1,1,0,0
015667,105,11,02,20162,1,1,1,0
015668,002,11,01,14375,1,1,0,1
015668,002,11,02,5637,1,1,1,1
015668,023,11,01,13353,1,1,1,0
015668,043,11,02,16650,1,1,0,1
015668,064,11,01,7218,1,1,0,1
015668,064,11,02,13834,1,1,1,1
015668,073,11,01,17691,1,1,0,0
015670,099,11,01,4812,1,1,0,1
015670,124,11,01,19331,1,1,0,0
015671,040,11,04,15494,1,1,1,1
015671,068,22,01,9022,1,1,0,1
015671,093,11,02,14435,1,1,0,1
015671,125,11,03,14435,1,1,1,1
015671,125,11,06,14435,1,1,1,0
015671,125,11,07,12029,1,1,1,1
015672,012,11,01,13969,1,1,0,0
015672,047,11,01,10865,0,0,0,1
015672,076,11,01,17175,1,1,0,1
015672,110,11,01,24758,1,1,0,0
015673,014,11,02,3028,1,1,0,1
015673,014,11,05,3633,1,1,1,0
015673,029,11,01,21072,1,1,0,0
015673,043,11,01,969,0,0,0,1
015673,058,11,01,7424,1,1,0,0
015673,058,11,02,9688,1,1,0,1
015673,101,11,01,7266,1,1,0,1
015673,101,11,02,6550,1,1,1,0
015673,101,11,04,21178,1,1,0,0
015674,001,11,01,12500,1,0,0,0
015674,004,11,02,12452,1,1,0,1
015674,027,11,02,23438,1,1,1,0
015674,036,11,02,18229,1,1,1,0
015676,015,11,02,10514,1,1,0,0
015677,002,11,01,13362,1,1,1,0
015677,002,11,02,6245,1,1,1,1
015677,042,11,01,12317,1,1,0,0
015677,042,11,02,12317,1,1,0,1
015677,055,11,02,12317,1,1,0,0
015677,108,11,01,16222,1,1,0,0
015678,020,11,01,10335,1,1,0,0
015678,030,11,01,4183,1,1,0,1
015678,030,11,03,12250,1,1,0,0
015678,062,11,01,9561,1,1,0,1
015678,062,11,02,9561,1,1,0,0
015678,062,11,03,16134,1,1,1,0
015678,062,11,04,11951,1,1,1,1
015679,002,11,01,33159,1,1,0,0
015679,016,11,01,20912,1,0,0,0
015679,046,11,02,20835,1,1,0,0
015679,059,11,01,8471,1,1,0,0
015679,073,11,02,4427,1,1,0,1
015679,073,11,03,9682,1,1,1,0
015679,087,11,03,37674,1,1,1,0
015680,051,11,01,15612,1,1,0,0
015680,062,11,03,14420,1,1,1,0
015680,085,11,02,15749.486,1,1,1,0
015680,085,11,03,12016,1,1,1,0
015680,085,11,06,12317,1,1,0,0
015681,004,11,01,24204,1,1,1,0
015681,004,11,02,6777,1,1,1,1
015681,046,11,01,4192,1,0,0,1
015681,046,11,02,23581,1,1,0,0
015681,060,11,01,14593,1,1,0,0
015681,075,11,01,14672,1,1,0,0
015681,075,11,02,18165,1,1,0,1
015681,104,11,02,18153,1,1,0,1
015681,104,11,03,13100,1,1,1,1
015681,118,11,02,24220,1,1,0,0
015682,011,11,01,15624,0,1,0,0
015682,032,11,01,6009,1,1,0,0
015683,007,11,01,9375,0,0,0,0
015683,050,11,01,6008,1,0,0,0
015683,050,11,03,12016,1,1,0,0
015683,061,11,01,12018,1,1,0,0
015683,072,11,01,31224,1,1,0,0
015684,009,11,01,10704,0,1,0,1
015684,058,11,02,5174,0,1,1,0
015684,058,11,03,9568,0,1,1,0
015684,108,11,01,16728,1,1,0,0
015684,108,11,02,11601,1,1,0,1
015684,124,11,01,12199,0,1,0,1
015684,124,11,02,115888,0,1,1,0
015685,009,11,02,18160,1,1,0,1
015685,021,11,01,8301,1,0,0,1
015685,039,11,01,18043,1,1,0,0
015685,039,11,02,3632,1,1,0,1
015685,081,11,01,12452,1,1,0,1
015685,102,11,01,12029,1,1,0,0
015686,014,11,02,9559,1,1,0,1
015686,029,11,01,18711,1,1,0,0
015686,049,11,01,27945,1,1,0,0
015686,049,11,02,11948,1,1,0,1
015686,049,11,03,1912,1,1,1,0
015686,070,11,02,13382,1,1,0,0
015687,008,11,02,12247,1,1,0,1
015687,040,11,01,37077,1,1,0,0
015687,051,11,03,5980,0,1,0,0
015688,032,11,01,9547,1,1,0,1
015688,044,11,01,7744,1,1,0,0
015688,066,11,01,14321,1,1,1,1
015688,089,11,01,2581,1,0,0,1
015688,089,11,02,21481,1,1,1,0
015688,089,11,03,22674,1,1,1,1
015689,028,11,01,24037,1,1,1,1
015689,028,11,02,20431,1,1,1,0
015689,035,11,01,7813,1,1,0,1
015689,057,11,01,14422,1,1,0,0
015690,016,11,01,12941,1,1,0,0
015690,016,11,02,4793,1,0,0,1
015690,016,11,03,12582,1,1,1,0
015690,032,11,01,7190,1,1,0,0
015690,065,11,01,7789,1,0,0,0
015690,112,11,01,10784,1,1,0,0
015691,017,11,02,29013,1,1,0,1
015692,006,11,01,12707,1,1,1,1
015692,042,11,02,41268,1,1,0,1
015692,075,11,01,6777,1,0,0,0
015692,075,11,03,10795,1,1,1,1
015692,075,11,04,15732,1,1,1,0
015693,075,11,01,4398,1,0,0,1
015694,048,11,01,14939,0,1,0,0
015695,012,11,01,14352,1,1,0,0
015695,012,11,02,15608,1,1,0,1
015695,075,11,01,22724,1,1,0,0
015695,088,11,01,17581,1,1,0,0
015695,088,11,02,17940,1,1,0,1
015696,021,11,01,7171,1,1,0,0
015696,041,11,01,19122,1,1,1,0
015696,041,11,02,16636,1,1,1,1
015696,151,11,01,9301,1,1,0,1
015696,151,11,02,10756,1,1,1,1
015697,002,11,01,12510,1,1,0,1
015697,022,11,01,50234,1,1,0,0
015697,033,11,01,9623,1,1,0,1
015697,033,11,03,9623,1,0,0,0
015698,006,11,01,8797,1,0,0,0
015698,006,11,03,25875,1,1,1,0
015698,061,11,01,62370.539,1,1,0,0
015698,079,11,01,31030,1,0,0,0
015698,079,11,02,24828,1,0,0,1
015698,099,11,01,12420,1,1,0,0
015698,099,11,02,28979,1,1,0,1
015698,116,11,01,24840,1,1,0,1
015698,116,11,02,24840,1,0,0,0
015699,008,11,01,33489,1,1,0,0
015699,008,11,02,36629,1,1,0,1
015699,026,11,02,36088,1,1,0,0
015699,059,11,01,69709,1,1,0,0
015699,124,11,02,13076,1,1,1,0
015700,034,11,01,28227,1,1,0,0
015700,034,11,02,20909,1,1,0,1
015700,034,11,03,12016,1,1,1,1
015700,059,11,02,41632,1,1,0,0
015700,067,11,02,15621,1,1,0,1
015700,067,11,03,19226,1,1,1,0
015700,067,11,04,6008,1,1,1,1
015700,080,11,01,5204,1,1,1,1
015701,029,11,01,19289,1,1,0,1
015701,047,11,01,26140,1,1,0,0
015701,083,11,01,31719,1,1,0,1
015701,083,11,02,13593,1,1,1,0
015702,012,11,01,11934,1,0,0,1
015702,012,11,02,15514,1,1,0,0
015702,012,11,03,15514,1,1,0,0
015702,012,11,04,16887,1,1,0,0
015702,049,11,01,2065,1,1,0,1
015702,049,11,02,21481,1,1,0,0
015702,104,11,05,11337,1,1,1,1
015704,055,11,01,26481,1,1,0,1
015704,071,11,01,7866,1,1,0,1
015704,086,11,01,7341,1,1,0,0
015704,102,11,01,12693,1,1,0,0
015705,015,11,01,11548,1,1,0,1
015705,015,11,02,15638,1,1,1,0
015705,027,11,01,21653,1,1,1,0
015705,068,11,01,12029,1,0,0,0
015705,068,11,02,12029,1,0,0,1
015705,081,11,03,7218,1,1,1,0
015706,075,11,01,24803,1,0,0,0
015706,086,11,01,12477,1,1,0,1
015706,094,11,02,28062,1,1,0,0
015708,005,11,01,31395,1,1,0,0
015708,054,11,03,7813,1,1,1,1
015708,074,11,02,16484.35,1,1,0,1
015708,084,11,01,38973,1,1,0,0
015708,107,11,01,37377,1,1,0,0
015708,121,11,01,34012,1,1,0,0
015709,004,11,01,33057,1,1,0,1
015709,004,11,03,5370,1,1,0,0
015709,071,11,01,3580,1,0,0,0
015709,087,11,03,10740,1,1,0,1
015709,087,11,04,20765,1,1,1,0
015711,006,11,01,11497,1,0,0,1
015711,030,11,03,2420,1,1,0,0
015711,030,11,05,16338,1,1,0,0
015712,063,11,01,25170,1,1,1,0
015712,063,11,02,3146,1,1,1,1
015712,104,11,01,20975,1,1,0,0
015712,120,11,01,19451,1,1,0,0
015714,003,11,01,18432,1,1,1,0
015714,031,11,02,19073,1,1,0,1
015714,031,11,03,21193,1,1,1,1
015714,044,11,01,22755,1,1,0,0
015716,019,11,03,12391,1,1,1,1
015716,029,11,01,25170,1,1,0,0
015716,029,11,02,12693,1,1,0,1
015716,040,11,01,31462,1,1,0,0
015716,040,11,02,10819,1,1,0,1
015716,063,11,01,13841,1,1,0,0
015716,074,11,02,5244,1,1,0,0
015716,074,11,03,19342,1,1,1,1
015716,074,11,04,36266,1,1,1,0
015717,021,11,01,13156,1,1,0,0
015717,044,11,02,20811,1,1,0,1
015717,056,11,01,10668,1,0,0,0
015717,056,11,02,9568,1,0,0,1
015717,074,11,01,20850,1,1,0,0
015717,085,11,02,24976.121,1,1,1,0
015717,085,11,04,8372,1,1,1,1
015718,025,11,01,13780,1,1,0,1
015718,025,11,02,35948,1,1,0,0
015718,065,11,01,359,1,0,0,1
015718,149,11,02,2996,1,1,0,1
015720,007,11,01,36461,1,0,0,0
015720,025,11,01,12576,1,1,0,1
015720,056,11,01,21299,1,1,0,0
015720,106,11,01,12413,1,1,1,0
015720,135,11,01,18864,1,0,0,0
015723,051,11,01,8820,0,1,0,0
015723,062,11,02,3595,1,1,1,0
015723,084,12,01,21652,1,1,0,0
015726,009,11,04,16252,1,1,1,1
015726,028,11,03,3633,1,1,1,0
015726,046,11,01,31462,1,1,0,0
015726,046,11,05,33775,1,1,0,0
015726,084,11,01,6026,0,0,0,0
015727,010,11,01,31219,1,1,0,0
015727,010,11,02,25021,1,1,0,1
015727,017,11,02,19247,1,1,1,1
015727,030,11,01,15626,1,1,1,0
015729,002,11,01,130460,1,1,0,0
015729,056,11,02,23436,1,1,0,0
015729,127,11,01,28125,1,1,1,0
015730,063,11,02,12317,1,1,0,1
015731,031,11,02,32760,1,1,0,0
015731,052,11,01,25063,1,1,0,0
015731,052,11,02,21057,1,1,0,0
015731,072,11,01,4841,1,1,0,0
015731,092,11,02,14435,1,1,0,1
015731,092,11,03,34394,1,1,0,0
015732,017,11,02,18133,1,1,0,1
015732,083,11,01,18133,1,1,0,1
015732,131,11,03,3671,1,1,1,1
015733,011,11,01,9586,1,1,0,0
015733,015,11,02,46609,1,1,0,0
015733,028,11,01,17974,1,1,0,0
015734,002,11,01,24177,1,1,0,0
015734,012,11,03,11484,1,1,1,0
015734,023,11,01,21759,1,1,0,0
015734,023,11,03,24177,1,1,1,0
015734,032,11,01,2622,1,1,1,1
015734,051,11,01,14506,1,1,0,1
015735,043,11,01,18340,1,1,0,0
015735,043,11,02,11633,1,1,1,1
015736,005,11,01,15624,1,1,0,0
015736,005,11,03,13220,1,1,1,0
015736,038,11,01,11719,1,1,1,0
015736,060,11,01,5769,1,1,0,0
015736,072,11,01,20834,1,1,0,0
015739,032,11,01,14506,1,1,0,1
015739,032,11,02,15731,1,1,0,0
015739,141,11,02,22024,1,1,0,0
015739,142,11,01,19376,1,1,1,1
015739,144,11,01,20446,1,1,0,0
015739,144,11,03,17747,1,1,1,1
015739,147,11,01,12061,1,1,0,1
015740,218,11,01,8646,1,0,0,1
015740,218,11,02,2422,1,0,0,0
015740,218,11,04,15683,1,1,1,1
015740,220,11,02,11528,1,0,0,0
015740,222,11,01,19528,1,0,0,0
015740,222,11,02,13100,1,0,0,1
015740,222,11,03,11747,1,1,1,0
015741,057,11,01,17927,1,1,0,0
015741,059,11,01,24803,1,1,1,0
015741,059,11,02,21703,1,1,1,1
015741,218,11,02,17927,1,1,0,0
015741,220,11,01,31004,1,1,1,0
015742,034,11,01,24204,1,1,0,0
015742,034,11,02,18153,1,1,0,1
015742,035,11,02,21892,1,1,0,0
015742,076,11,03,17899,1,1,0,1
015742,078,11,01,12102,1,1,0,0
015742,078,11,02,8471,1,1,0,1
015742,079,11,01,12102,1,1,0,1
015742,079,11,03,13312,1,1,0,1
015742,082,11,03,18044,1,1,0,0
015743,005,11,01,4811,1,1,0,0
015743,006,11,01,12452,1,1,0,0
015743,007,11,04,7698,1,1,1,1
015743,008,11,01,24057,1,1,0,0
015743,008,11,06,12452,1,1,0,0
015744,059,11,01,11428,1,1,0,1
015744,059,11,03,4162,1,1,1,1
015744,138,11,01,10225,1,1,0,0
015744,138,11,02,16650,1,0,0,1
015744,139,11,01,3849,1,1,0,0
015744,140,11,01,5774,0,0,0,0
015745,016,11,01,2403,1,1,0,0
015745,016,11,02,14051,1,1,0,0
015745,027,11,03,31250,1,1,0,0
015745,114,11,02,24033,1,1,0,1
015745,114,11,03,27337,1,1,0,1
015746,181,11,01,14321,1,1,1,1
015746,182,11,01,15514,1,1,0,1
015746,182,11,02,15514,1,1,1,0
015746,381,11,01,17662,1,1,0,0
015746,381,11,02,4416,1,1,0,1
015747,191,11,04,5174,1,1,1,1
015747,477,11,01,13527,1,1,0,0
015747,479,11,01,20312,1,1,0,0
015748,032,11,01,14352,1,0,0,0
015748,097,11,01,6578,1,1,0,0
015748,097,11,03,16565,1,1,1,0
015748,097,11,04,10974.035,1,1,1,0
015748,100,11,01,11003,1,1,0,0
015748,115,11,01,4421,1,1,0,1
015748,115,11,02,23022,1,1,1,0
015748,119,11,01,33216,1,1,0,0
015750,133,11,01,12947,1,1,0,0
015750,135,11,01,4793,1,1,0,0
015750,136,11,01,7250,1,1,0,1
015750,270,11,01,2397,1,1,0,0
015750,272,11,01,2876,1,1,0,0
015751,004,11,02,33957,1,1,0,1
015751,011,11,01,19703,1,1,0,1
015751,024,11,01,1936,1,1,0,1
015751,031,11,02,9432,1,1,0,0
015751,038,11,01,32540,1,1,0,1
015751,038,11,02,35934.547,1,1,0,1
015752,021,11,01,11536,1,1,0,0
015752,023,11,02,17566,1,1,0,0
015752,076,11,01,14506,1,0,0,0
015752,077,11,01,10578,1,1,0,0
015752,078,11,01,5440,1,0,0,0
015752,079,11,01,8652,1,1,0,0
015752,079,11,02,5768,1,1,0,1
015753,013,11,02,15697,1,1,0,1
015753,014,11,03,12029,1,1,1,1
015753,015,11,01,11548,1,0,0,0
015753,086,11,03,31131,1,1,0,0
015755,029,11,03,35973,1,1,0,0
015755,030,11,01,16815,1,1,0,1
015755,031,11,01,3585,0,0,0,0
015755,032,11,02,14342,1,0,0,1
015755,118,11,01,8366,1,1,0,0
015755,118,11,02,14342,1,1,0,1
015756,036,11,04,25414,1,1,0,0
015756,076,11,01,968,0,0,0,0
015756,095,11,02,7813,1,1,0,1
015756,101,11,02,6704,1,1,0,1
015757,070,11,01,836,1,0,0,0
015757,070,11,02,717,1,0,0,1
015757,072,11,01,10867,1,1,0,0
015757,155,11,06,15525,1,1,1,1
015757,158,11,03,31049,1,1,1,0
015757,158,11,04,19117,1,1,1,0
015757,159,11,01,10658,1,1,0,0
015757,159,11,03,17922,1,1,1,1
015757,159,11,04,10658,1,1,0,0
015759,042,11,01,4807,0,0,0,0
015760,077,11,01,21633,1,1,0,0
015760,084,11,01,3005,0,0,0,0
015760,086,11,01,28125,1,1,0,0
015760,086,11,03,10817,1,1,1,0
015761,045,11,03,5976,1,1,1,0
015762,017,11,01,722,0,0,0,0
015762,018,11,01,9382,1,1,0,1
015762,079,11,01,3954,1,1,0,0
015763,005,11,01,9187,1,1,0,1
015763,012,11,02,5244,1,0,0,1
015763,012,11,03,4835,1,1,1,1
015763,031,11,02,5234,1,0,0,1
015763,064,11,01,6649,1,0,0,0
015763,064,11,02,5234,1,0,0,1
015763,064,11,03,9066,1,1,1,0
015765,021,11,01,11351,1,1,0,0
015765,030,11,01,10156,1,0,0,0
015765,030,11,02,19117,1,1,0,0
015765,053,11,01,17922,1,1,0,1
015765,082,11,01,2987,1,1,0,0
015767,037,11,03,17940,1,1,0,0
015768,009,11,03,1682,1,1,0,0
015768,010,11,01,3605,1,1,1,0
015768,137,11,02,21473,1,1,0,0
015768,138,11,01,24033,0,1,1,0
015768,139,11,01,20909,0,1,0,0
015768,140,11,01,18818,1,1,0,0
015769,016,11,03,13266,1,1,1,0
015769,042,11,03,16553,1,1,0,0
015769,059,11,01,13923,1,1,0,1
015769,078,11,02,22229,1,1,0,0
015769,086,11,01,5378,1,0,0,0
015769,086,11,02,4781,1,1,0,1
015769,086,11,04,21034,1,1,1,0
015769,086,11,08,18764,1,1,1,0
015770,044,11,01,5723,1,1,0,1
015770,181,11,01,4943,1,0,0,1
015770,186,11,02,39155,1,1,0,0
015770,198,11,01,16643,1,1,0,0
015770,198,11,02,16643,1,1,0,1
015773,007,11,02,10051,1,0,0,0
015773,027,11,01,2906,0,0,0,1
015773,037,11,01,18153,1,1,0,1
015773,037,11,02,13939.333,1,1,0,0
015773,057,11,01,11141,1,1,0,0
015773,067,11,02,11444,1,1,0,1
015773,097,11,01,12110,1,1,0,1
015774,006,11,01,1815,1,1,0,0
015774,006,11,02,6771,1,0,0,1
015774,007,11,02,6656,1,0,0,0
015774,007,11,03,2344,1,1,1,0
015774,037,11,02,3570,1,0,0,0
015775,389,11,03,22024,1,1,1,0
015776,032,11,03,17784,1,1,1,1
015776,067,11,01,8291,0,1,0,0
015776,070,11,04,3365,1,0,0,0
015777,006,11,01,2406,1,1,0,0
015777,006,11,06,8420,1,1,1,1
015777,017,11,01,2406,1,1,0,0
015777,032,11,01,4812,1,1,0,0
015777,032,11,02,5413,1,1,0,1
015777,039,11,01,12751,1,1,0,0
015777,047,11,01,7939,1,1,0,0
015778,129,11,01,5813,1,1,0,0
015778,129,11,02,7965,1,1,0,1
015778,130,11,01,1936,1,1,0,0
015778,130,11,02,3875,1,1,0,1
015778,130,11,03,7745,1,1,1,0
015779,057,11,01,22381,1,1,0,0
015779,057,11,02,14839,1,1,0,1
015779,070,11,01,19466,1,1,0,0
015779,088,11,01,26881,1,1,0,1
015779,088,11,02,41052,1,1,0,1
015780,029,11,01,46239,1,1,0,1
