conglome,vivienda,hogar,codperso,edad,ing_laboral,internet,uso_avanzado,horas_semanales,edad2,mujer
019414,091,11,03,23,14364,1,1,48,529,1
019414,091,11,04,27,2394,1,1,94,729,1
019414,092,11,03,23,28728,1,1,46,529,0
019414,179,11,01,45,17237,1,1,64,2025,1
019414,180,11,01,46,1915,1,0,35,2116,0
019414,180,11,04,23,2590,1,1,30,529,0
019414,182,11,01,44,19218,1,1,2,1936,0
019414,182,11,02,35,8954,1,1,68,1225,1
019414,183,11,01,53,16577,1,1,66,2809,0
019414,184,11,03,34,12432,1,1,60,1156,1
019415,081,11,01,39,12404,1,1,43,1521,0
019415,084,11,01,40,15505,1,1,61,1600,0
019415,172,11,01,38,14347,1,1,49,1444,1
019415,173,11,01,39,12728,1,1,49,1521,0
019415,175,11,02,50,6202,1,1,26,2500,0
019416,067,11,03,20,5995,1,1,36,400,1
019416,068,11,03,22,23979,1,1,40,484,1
019416,070,11,01,48,1439,1,1,23,2304,0
019416,070,11,03,23,12497,1,1,36,529,0
019417,039,11,02,24,16114,1,1,54,576,1
019417,040,11,01,56,15552,1,1,72,3136,0
019417,113,11,01,47,15538,1,1,48,2209,0
019417,114,11,01,54,12459,1,0,48,2916,0
019417,114,11,03,28,16186,1,1,42,784,0
019417,115,11,02,52,12459,1,0,42,2704,0
019417,115,11,03,37,15574,1,1,39,1369,0
019418,087,11,01,35,15580,1,1,57,1225,1
019418,215,11,01,36,18177,1,1,36,1296,0
019418,215,11,03,58,10387,1,0,27,3364,0
019418,216,11,02,31,17138,1,1,51,961,1
019418,217,11,01,47,21638,1,1,70,2209,0
019418,218,11,01,36,25967,1,1,60,1296,0
019418,218,11,02,28,19060,1,0,50,784,1
019418,219,11,02,24,18002,1,1,50,576,0
019419,091,11,03,58,12459,0,0,60,3364,0
019419,092,11,03,24,6230,1,1,18,576,0
019419,093,11,02,20,13428,1,1,58,400,0
019420,063,11,01,29,11374,1,1,48,841,0
019421,023,11,01,51,5177,1,1,47,2601,0
019421,074,11,01,29,25825,1,1,49,841,0
019421,076,11,01,43,17216,1,1,54,1849,0
019422,085,11,04,32,17095,1,1,50,1024,0
019422,087,11,02,62,9324,1,1,48,3844,0
019422,226,11,01,45,6216,1,1,45,2025,0
019422,229,11,02,27,11060,1,1,43,729,0
019422,231,11,01,59,4662,1,0,48,3481,0
019423,089,11,03,22,7178,1,0,44,484,0
019423,252,11,01,57,6230,1,0,26,3249,0
019423,252,11,03,40,7787,1,1,38,1600,0
019424,043,11,01,42,3838,1,1,28,1764,0
019424,112,11,01,33,1037,1,1,48,1089,0
019424,116,11,02,62,3111,1,0,52,3844,0
019425,106,11,02,23,18079,1,1,14,529,1
019425,260,11,01,28,1078,1,1,32,784,0
019426,167,11,03,29,3110,1,0,16,841,0
019427,101,11,01,49,4318,1,0,59,2401,1
019427,101,11,02,24,3111,1,0,28,576,0
019427,103,11,01,62,2519,1,0,50,3844,0
019427,188,11,01,49,4798,1,0,48,2401,0
019427,189,11,03,44,7777,1,1,24,1936,0
019427,189,11,04,41,7196,1,0,48,1681,0
019427,189,11,06,27,7777,1,1,32,729,0
019428,014,11,01,58,9380,1,1,41,3364,0
019429,120,11,01,45,1307,1,0,49,2025,0
019429,121,11,01,49,4235,0,1,57,2401,0
019430,162,11,01,52,28473,1,1,60,2704,0
019430,162,11,03,32,35890,1,1,46,1024,0
019430,162,11,04,24,6230,1,1,50,576,1
019430,163,11,02,33,24525,1,1,51,1089,0
019430,165,11,01,32,21534,1,1,52,1024,0
019430,166,11,07,27,8374,1,1,56,729,1
019431,099,11,01,49,239,1,0,64,2401,0
019431,217,11,01,32,958,1,0,46,1024,1
019433,042,11,01,51,874,1,0,57,2601,0
019433,042,11,03,25,3781,1,1,46,625,0
019433,042,11,06,21,3781,1,1,49,441,0
019433,204,11,01,46,18213,1,1,101,2116,0
019433,207,11,01,63,1838,1,0,48,3969,0
019435,248,11,02,23,14738,1,1,48,529,0
019436,176,11,02,53,2183,1,0,38,2809,0
019436,355,11,02,38,19648,1,1,50,1444,0
019436,356,11,01,69,3151,1,0,49,4761,1
019436,357,11,01,44,2186,1,0,50,1936,0
019436,358,11,01,63,4366,1,0,49,3969,0
019436,358,11,02,46,3151,1,0,28,2116,1
019436,359,11,01,41,2183,1,1,40,1681,0
019437,040,11,02,36,15555,1,1,50,1296,0
019438,005,11,01,52,51494,1,1,20,2704,0
019438,017,11,01,57,11038,1,1,40,3249,1
019438,017,11,03,29,31987,1,1,44,841,1
019439,065,11,01,58,35643,1,1,33,3364,0
019439,065,11,02,58,32928,1,1,40,3364,1
019439,065,11,03,25,26492,1,1,30,625,0
019439,126,11,01,48,64904,1,1,65,2304,0
019439,147,11,01,42,36389,1,1,96,1764,0
019439,164,11,01,52,33772,1,1,36,2704,1
019439,164,11,02,61,69232,1,1,46,3721,0
019440,163,11,01,56,35128,1,1,40,3136,1
019441,036,11,02,34,12116,1,1,51,1156,1
019441,055,11,01,40,22297,1,0,58,1600,0
019441,055,11,02,43,10493,1,0,25,1849,1
019441,092,11,01,49,32714,1,1,48,2401,0
019441,111,11,01,40,18174,1,1,84,1600,1
019441,130,11,01,66,3672,1,1,7,4356,0
019442,003,11,02,49,65446,1,1,36,2401,1
019442,018,11,02,66,4795,1,1,32,4356,1
019442,018,11,03,28,5993,1,1,40,784,0
019442,032,11,01,38,23973,0,1,77,1444,1
019442,060,11,01,54,21576,1,1,35,2916,1
019442,103,11,01,54,7192,1,1,72,2916,0
019442,117,11,01,32,41953,1,1,44,1024,0
019442,117,11,02,29,35959,1,1,40,841,0
019442,117,11,03,26,29199,1,1,43,676,0
019442,144,11,01,52,77912,1,1,41,2704,0
019442,144,11,02,52,20856,1,1,40,2704,1
019443,001,11,01,61,22039,1,1,6,3721,0
019443,024,11,01,54,15692,1,1,53,2916,0
019443,112,11,01,34,10864,1,1,31,1156,0
019443,112,11,02,37,13652,1,1,22,1369,1
019444,027,11,04,24,14247.632,1,1,30,576,1
019444,101,11,02,25,14402,1,1,60,625,0
019444,113,11,01,61,20786,1,1,54,3721,0
019445,039,11,01,39,29719,1,1,30,1521,1
019445,039,11,02,41,23963.807,1,1,30,1681,0
019445,077,11,01,35,32530,1,1,26,1225,0
019445,077,11,02,36,11012,1,1,48,1296,1
019445,110,11,02,37,18092,1,1,25,1369,1
019446,004,11,01,30,30153,1,1,42,900,1
019446,072,11,01,38,54729,1,1,40,1444,1
019446,072,11,04,63,67409,1,1,36,3969,1
019446,099,11,01,41,7795,1,1,15,1681,1
019446,099,11,02,47,37329,1,1,28,2209,0
019447,012,11,01,62,22707,1,1,12,3844,1
019447,052,11,02,30,2988,1,1,30,900,0
019447,052,11,05,21,7635,1,1,24,441,0
019447,097,11,01,32,10158,1,1,48,1024,0
019447,106,11,02,69,10935,1,1,57,4761,1
019447,106,11,03,36,9544,1,1,60,1296,1
019448,004,11,01,47,4794,1,0,62,2209,0
019448,004,11,03,27,15254.899,1,1,48,729,0
019448,016,11,01,33,43453,1,1,72,1089,1
019448,016,11,02,34,31192,1,1,36,1156,0
019448,076,11,01,50,7762,1,1,56,2500,1
019448,101,11,01,63,203782,1,1,40,3969,0
019448,101,11,02,63,27569,1,1,45,3969,1
019448,101,11,03,24,12286,1,1,30,576,1
019449,020,11,02,31,13234,1,1,35,961,1
019449,020,11,03,28,16050,1,1,44,784,0
019449,029,11,02,46,3609,1,0,43,2116,0
019449,041,11,02,26,12633,1,1,60,676,0
019449,078,11,02,31,7219,1,1,55,961,1
019450,008,11,04,42,606,1,1,13,1764,1
019451,024,11,01,27,25983,1,1,54,729,0
019451,027,11,02,56,3600,1,1,15,3136,1
019451,027,11,03,29,30104,1,1,43,841,0
019451,055,11,01,41,12001,1,1,60,1681,1
019451,055,11,03,23,12602,1,1,40,529,1
019451,055,11,04,20,2880,1,1,22,400,0
019451,055,11,07,25,6021,1,1,48,625,1
019451,099,11,02,30,13872,1,1,60,900,1
019452,004,11,01,63,12602,1,1,40,3969,1
019452,021,11,06,24,8450,1,1,48,576,0
019452,033,11,01,58,15050,1,1,30,3364,0
019452,062,11,01,38,24060,1,1,40,1444,0
019452,109,11,01,51,10864,1,1,35,2601,0
019452,109,11,04,44,14485,1,1,30,1936,0
019453,001,11,01,40,11986,1,0,72,1600,1
019453,001,11,02,20,2336,1,1,13,400,0
019453,030,11,01,53,21734,1,1,56,2809,0
019453,030,11,03,22,6210,1,1,30,484,1
019453,030,11,04,20,21603,1,1,55,400,0
019453,050,11,05,33,25951,1,1,45,1089,0
019453,059,11,01,32,14701,1,1,62,1024,1
019454,018,11,01,60,21512,0,1,32,3600,0
019454,023,11,01,33,48785,1,1,110,1089,0
019454,070,11,01,50,24762,1,1,42,2500,1
019455,002,11,01,68,12363,1,1,40,4624,1
019455,002,11,02,33,21662,1,1,30,1089,1
019455,015,11,01,47,9031,1,1,56,2209,1
019455,041,11,01,41,9649,1,1,56,1681,0
019455,067,11,01,29,6257,0,1,12,841,0
019455,105,11,03,38,14450,0,1,48,1444,0
019456,027,11,01,45,55860,1,1,36,2025,0
019456,027,11,02,45,51701,1,1,47,2025,1
019456,054,11,01,43,50493,1,1,98,1849,1
019456,054,11,02,21,14070,1,1,35,441,0
019456,072,11,03,31,5965,1,1,29,961,1
019456,102,11,02,61,18134,1,1,40,3721,1
019456,102,11,04,24,33404,1,1,44,576,1
019456,133,11,01,60,31377,1,1,30,3600,0
019456,133,11,02,59,11053,1,1,40,3481,1
019457,092,11,01,32,16602,1,1,40,1024,1
019458,120,11,02,67,84211,1,1,36,4489,1
019458,131,11,02,38,47639,1,1,44,1444,0
019458,148,11,01,67,8422,1,1,40,4489,1
019459,019,11,01,29,33213,1,1,60,841,0
019459,019,11,02,31,15569,1,1,60,961,0
019459,061,11,02,49,29825,1,1,60,2401,1
019459,061,11,03,50,19088,1,1,90,2500,0
019459,076,11,02,51,3088,1,1,30,2601,1
019459,076,11,03,26,12527,1,1,30,676,1
019460,014,11,01,62,32922,1,1,12,3844,0
019460,048,11,02,51,21274,1,1,35,2601,1
019460,062,11,01,59,31139,1,1,42,3481,1
019460,062,11,03,24,12123,1,1,60,576,1
019460,062,11,04,23,13371,1,1,46,529,0
019460,097,11,01,62,18038,1,1,45,3844,1
019460,097,11,03,33,29825,1,1,60,1089,0
019460,129,11,01,35,2061,1,1,27,1225,1
019460,173,11,01,37,14316,1,1,54,1369,0
019461,049,11,01,39,15680,1,1,60,1521,0
019461,099,11,01,50,5089,0,1,46,2500,0
019461,099,11,02,51,2423,0,1,35,2601,1
019462,044,11,02,21,18047,1,1,48,441,0
019462,044,11,05,29,11069,1,1,48,841,1
019462,063,11,02,42,48125,1,1,44,1764,1
019462,104,11,02,45,11699,1,1,56,2025,1
019462,163,11,01,35,27624,1,1,40,1225,0
019462,163,11,02,27,26469,1,1,48,729,1
019462,163,11,03,25,11502,1,1,48,625,1
019463,073,11,01,35,13328,1,1,45,1225,0
019464,154,11,03,32,11623,1,1,84,1024,0
019465,121,11,02,25,6001,1,1,40,625,1
019466,014,11,04,22,5993,1,1,30,484,0
019466,029,11,02,30,12937,1,1,56,900,1
019466,029,11,03,34,10349,1,1,14,1156,0
019466,045,11,01,35,20181,1,0,48,1225,0
019466,075,11,01,38,18112,1,1,48,1444,0
019466,103,11,01,41,15524,1,0,54,1681,0
019466,103,11,02,34,3596,1,1,12,1156,1
019467,016,11,01,28,22962,1,1,51,784,1
019467,072,11,01,27,4754,1,1,40,729,0
019467,084,11,01,45,14476,1,1,49,2025,0
019467,111,11,01,43,15457,1,1,48,1849,0
019467,111,11,02,31,4637,1,0,54,961,1
019468,008,11,01,45,9056,1,1,40,2025,0
019468,008,11,02,44,36499,1,1,30,1936,1
019468,048,11,01,29,10272,1,1,18,841,0
019468,106,11,01,55,55437,1,1,85,3025,1
019469,033,11,02,39,9657,1,1,112,1521,1
019469,033,11,03,20,12071,1,1,54,400,0
019469,120,11,01,38,18232,1,1,30,1444,0
019469,120,11,04,20,11079,1,1,46,400,1
019469,137,11,03,27,7815.6001,1,1,18,729,0
019469,137,11,04,25,8450,1,1,34,625,1
019469,153,11,02,42,21003,1,1,34,1764,0
019470,128,11,01,64,31402,1,1,52,4096,0
019471,015,11,01,46,21826,1,0,48,2116,0
019471,064,11,01,43,13454,1,1,48,1849,0
019472,017,11,01,45,4362,1,1,53,2025,0
019472,070,11,01,28,19386,1,1,50,784,0
019474,008,11,04,27,3008,1,0,62,729,0
019474,050,11,03,33,10731,1,1,45,1089,1
019474,050,11,04,28,10731,1,1,45,784,1
019474,050,11,07,29,14737,1,1,29,841,1
019474,155,11,04,45,12763,1,1,65,2025,0
019475,078,11,01,22,18527,1,1,51,484,0
019476,009,11,01,61,31384,1,1,40,3721,1
019476,027,11,01,45,18106,1,1,75,2025,0
019476,027,11,02,46,7242,1,1,60,2116,1
019476,077,11,01,41,3621,1,0,56,1681,0
019477,076,11,01,46,2908,1,1,57,2116,1
019477,111,11,01,41,18174,1,1,48,1681,0
019477,128,11,01,50,8724,1,1,68,2500,0
019477,128,11,03,25,16963,1,1,48,625,0
019477,128,11,04,21,12116,1,1,72,441,1
019479,061,11,03,24,7225,1,1,49,576,1
019479,076,11,03,23,18062,1,1,54,529,1
019479,076,11,04,20,3118,1,1,27,400,1
019480,001,11,02,44,602,1,0,28,1936,1
019481,111,11,02,59,14539,0,0,90,3481,0
019482,070,11,01,61,24926,1,1,72,3721,0
019482,070,11,06,27,14402,1,1,60,729,0
019482,097,11,01,38,21710,1,1,72,1444,0
019483,107,11,03,23,3034.2317,1,1,8,529,0
019484,011,11,01,59,7338,1,1,36,3481,0
019485,018,11,04,30,12914,1,1,55,900,1
019485,018,11,05,33,32267,1,1,84,1089,0
019485,030,11,04,27,6176,1,1,31,729,0
019485,030,11,05,33,15211,1,1,48,1089,0
019485,044,11,02,51,18249,1,0,56,2601,0
019485,044,11,04,20,2510,1,1,89,400,0
019485,044,11,05,27,9561,1,1,84,729,1
019485,056,11,02,30,10780,1,1,48,900,0
019485,068,11,03,32,25216,1,1,56,1024,0
019486,059,11,03,41,482,1,1,36,1681,0
019486,127,11,02,39,7225,1,1,25,1521,1
019487,011,11,01,50,951,1,0,48,2500,1
019487,028,11,01,48,15510,1,1,84,2304,0
019487,083,11,01,29,2863,1,1,56,841,0
019488,069,11,01,57,18649,1,1,40,3249,0
019488,087,11,02,38,3647,1,1,26,1444,1
019488,105,11,02,30,10940,1,0,84,900,0
019488,123,11,03,28,23396.5,1,0,84,784,0
019489,047,11,03,22,20761,1,1,45,484,0
019489,064,11,02,42,30004,1,1,30,1764,0
019489,099,11,01,53,24003,1,1,44,2809,0
019489,134,11,02,39,21799,1,1,60,1521,0
019490,046,11,04,20,7538.9995,1,1,56,400,1
019491,026,11,01,59,7876,0,0,56,3481,0
019491,035,11,01,29,2423,1,1,57,841,0
019491,043,11,01,33,15739,1,1,30,1089,0
019491,058,11,01,35,30291,1,1,40,1225,0
019491,066,11,01,51,37632,1,0,54,2601,0
019491,066,11,04,20,18816,1,1,48,400,0
019492,001,11,03,30,12937,1,1,32,900,0
019492,013,11,01,49,29399,1,1,36,2401,1
019492,060,11,01,53,22109,1,1,32,2809,0
019492,060,11,02,51,18524,1,1,33,2601,1
019492,092,11,01,40,26292,1,1,36,1600,0
019493,012,11,01,45,3635,1,0,56,2025,1
019493,034,11,01,30,182,1,1,75,900,1
019493,034,11,02,35,9053,1,1,78,1225,0
019493,077,11,01,48,182,1,0,62,2304,0
019493,077,11,03,23,9408,1,1,24,529,0
019493,121,11,01,62,20355,1,0,24,3844,1
019494,039,11,01,48,12116,1,0,58,2304,1
019494,039,11,02,30,15680,1,1,60,900,0
019494,068,11,01,45,9147,1,0,63,2025,1
019494,068,11,02,22,3920,1,1,15,484,1
019494,125,11,01,47,12649,1,1,77,2209,0
019494,125,11,03,20,9693,1,1,72,400,1
019495,038,11,01,61,38357,1,1,40,3721,1
019495,146,11,01,34,15524,1,1,56,1156,0
019495,163,11,01,43,9589,1,0,40,1849,1
019496,057,11,01,62,10735,1,1,40,3844,0
019496,086,11,02,34,30756,1,1,56,1156,0
019496,101,11,01,37,35460,1,1,24,1369,0
019497,097,11,02,46,41598,1,1,40,2116,0
019498,003,11,01,29,5414,1,1,71,841,1
019498,064,11,01,37,14436,1,1,40,1369,0
019498,108,11,01,25,26048,1,1,54,625,0
019499,063,11,02,35,6236,1,0,48,1225,1
019499,063,11,03,24,8443,1,1,62,576,1
019499,075,11,01,36,31055,1,1,44,1296,0
019499,075,11,02,36,23361,1,1,40,1296,1
019499,088,11,01,69,17730,1,1,40,4761,1
019499,088,11,03,30,21361,1,1,55,900,0
019499,099,11,01,57,24123,1,1,30,3249,0
019499,099,11,02,57,22879,1,1,15,3249,1
019500,094,11,01,62,10827,0,1,14,3844,0
019500,114,11,02,35,18754,1,0,48,1225,0
019500,158,11,03,44,20415,1,1,46,1936,1
019500,176,11,01,60,9624,1,1,27,3600,1
019500,176,11,03,35,7218,1,1,65,1225,1
019501,013,11,01,44,12169,1,1,60,1936,1
019501,057,11,02,58,23860,1,1,40,3364,1
019502,089,11,02,57,12502,1,0,34,3249,0
019503,050,11,01,31,3850,1,1,85,961,1
019504,034,11,01,31,21952,1,1,70,961,0
019505,050,11,01,70,1212,1,0,56,4900,0
019505,050,11,02,32,12116,1,1,40,1024,0
019506,059,11,01,33,15662,1,1,45,1089,1
019506,083,11,02,22,20761,1,1,30,484,1
019507,021,11,02,62,17980,1,0,56,3844,0
019507,021,11,03,34,20377,1,1,49,1156,0
019507,041,11,01,33,24213,1,1,57,1089,0
019507,041,11,02,37,9589,1,1,21,1369,1
019507,065,11,01,54,719,1,1,48,2916,0
019507,138,11,01,52,25874,1,1,55,2704,0
019508,034,11,04,21,12030,1,1,30,441,1
019509,119,11,01,60,15642,1,1,48,3600,0
019509,141,11,01,59,1086,1,0,57,3481,1
019510,058,11,02,43,21727,1,1,56,1849,0
019510,063,11,01,35,21943,1,1,50,1225,0
019510,063,11,02,38,10731,1,1,77,1444,0
019510,078,11,01,54,33684,1,1,35,2916,1
019510,078,11,02,23,5053,1,1,72,529,0
019511,057,11,05,38,18279,1,1,50,1444,0
019511,078,11,01,53,1083,1,1,43,2809,1
019511,078,11,04,30,7219,1,1,40,900,0
019512,009,11,02,37,14384,1,1,25,1369,1
019512,069,11,01,50,1546,1,1,83,2500,1
019512,069,11,02,56,9561,1,0,30,3136,0
019512,069,11,03,32,41953,1,1,40,1024,0
019514,023,11,02,53,4201,1,0,35,2809,1
019514,106,11,01,69,12121,1,0,40,4761,0
019515,014,11,01,44,12116,1,1,63,1936,1
019516,066,11,01,24,16842,1,1,66,576,1
019516,122,11,01,49,22301.412,1,1,26,2401,0
019516,122,11,03,25,6015,1,1,54,625,1
019517,100,11,02,54,9508,1,0,50,2916,1
019517,100,11,03,25,10305,1,1,24,625,0
019518,003,11,01,32,19313,1,1,66,1024,0
019519,066,11,01,41,8684,1,1,54,1681,0
019520,013,11,01,26,20544,1,1,48,676,0
019520,033,11,01,23,18012,1,1,48,529,0
019520,077,11,01,34,18527,1,1,48,1156,0
019520,126,11,01,50,9723,1,1,84,2500,0
019520,192,11,02,42,3088,1,1,12,1764,1
019521,009,11,02,29,12975,1,1,50,841,0
019523,026,11,01,34,12407,1,1,56,1156,0
019523,110,11,02,48,16702,1,1,40,2304,0
019524,051,11,02,41,16630,1,1,84,1681,0
019524,114,11,01,63,49868,1,1,40,3969,0
019524,114,11,02,38,31137,1,1,48,1444,1
019524,114,11,03,27,13362,1,1,30,729,1
019525,001,11,03,29,4511,1,0,10,841,0
019525,014,11,02,22,7242,1,1,16,484,0
019525,014,11,03,20,4828,1,1,23,400,0
019525,027,11,03,21,12502,1,1,102,441,0
019525,041,11,03,27,10864,1,1,48,729,0
019525,080,11,01,33,8595,1,1,72,1089,1
019525,080,11,02,35,18106,1,1,84,1225,0
019527,033,11,02,47,3621,1,0,55,2209,0
019527,090,11,02,56,24142,1,1,21,3136,1
019527,090,11,04,24,4828,1,1,4,576,1
019527,110,11,01,60,33219,1,0,24,3600,0
019529,019,11,01,48,5214,1,1,16,2304,0
019529,029,11,02,40,43180,1,1,56,1600,0
019530,014,11,02,49,9444,1,1,65,2401,1
019530,043,11,02,28,603,1,1,36,784,0
019530,043,11,04,31,603,1,1,46,961,0
019530,114,11,02,33,11060,1,1,30,1089,0
019531,018,11,01,24,18578,1,1,71,576,0
019531,024,11,02,27,12001,1,1,29,729,1
019531,034,11,02,54,8401,1,0,50,2916,0
019531,034,11,03,36,12001,1,1,68,1296,0
019531,047,11,02,20,10801,1,1,54,400,0
019532,039,11,01,38,13246,1,1,84,1444,0
019532,039,11,02,28,2598,1,1,53,784,1
019533,032,11,01,45,25102,1,1,82,2025,0
019533,071,11,01,41,18422,1,1,55,1681,0
019533,086,11,03,24,10412,1,1,60,576,0
019533,102,11,01,40,17828,1,1,35,1600,0
019534,018,11,01,42,7469,1,1,30,1764,1
019534,018,11,02,46,23286,1,0,48,2116,0
019534,029,11,01,52,14384,1,1,72,2704,0
019535,060,11,02,23,17877,1,1,66,529,0
019535,072,11,01,52,21878,1,0,60,2704,0
019535,072,11,03,31,3907,1,1,63,961,0
019535,085,11,01,38,25349,1,1,40,1444,1
019535,110,11,02,44,13023,1,1,65,1936,0
019536,017,11,01,52,10756,1,0,58,2704,0
019536,036,11,01,30,23246,1,0,56,900,0
019536,079,11,01,44,1076,1,0,52,1936,1
019536,079,11,02,20,5378,1,1,56,400,1
019536,134,11,04,40,16287.874,1,1,63,1600,0
019536,154,11,01,39,478,1,0,55,1521,1
019537,133,11,02,32,15439,1,1,48,1024,0
019537,137,11,01,34,11410,1,0,56,1156,0
019537,142,11,01,54,2147,1,0,37,2916,0
019539,067,11,01,70,5488,0,0,2,4900,0
019539,067,11,02,63,1454,0,0,64,3969,1
019539,069,11,01,54,3635,1,0,56,2916,0
019540,084,11,01,33,18549,1,1,54,1089,0
019540,088,11,04,20,21419,1,1,32,400,1
019540,091,11,01,40,3566,1,1,74,1600,1
019540,091,11,02,20,6988,1,1,70,400,0
019541,128,11,03,29,18002,1,1,48,841,0
019541,129,11,01,35,18002,1,1,21,1225,0
019542,056,11,01,58,2885,0,0,40,3364,0
019542,140,11,02,46,12116,1,1,48,2116,0
019542,145,11,03,23,12116,1,1,48,529,0
019543,039,11,01,48,539,0,0,30,2304,0
019543,079,11,01,52,29966,1,1,54,2704,0
019543,079,11,02,50,20281,1,1,46,2500,1
019543,083,11,01,58,17895,1,0,36,3364,0
019544,013,11,01,42,21710,1,1,56,1764,0
019544,013,11,02,40,1447,1,1,65,1600,1
019544,028,11,01,60,4693,1,0,34,3600,0
019544,028,11,03,33,10428,1,1,20,1089,0
019544,047,11,01,56,17610,1,1,55,3136,0
019544,047,11,02,52,4221,1,1,31,2704,1
019545,017,11,01,54,959,1,0,34,2916,0
019545,064,11,01,47,23902,1,0,71,2209,0
019545,073,11,02,55,1618,1,0,33,3025,0
019546,060,11,01,49,3596,1,1,57,2401,0
019546,134,11,01,40,15103,1,1,48,1600,0
019546,135,11,04,22,1800,1,0,60,484,0
019548,171,11,01,68,1212,1,0,71,4624,0
019549,110,11,01,47,1203,0,0,55,2209,1
019549,112,11,01,30,11992,1,0,50,900,0
019549,114,11,01,50,963,1,0,36,2500,0
019549,115,11,01,46,602,0,0,38,2116,0
019549,115,11,02,60,602,0,0,31,3600,1
019550,018,11,04,21,5414,1,1,39,441,1
019551,059,11,01,58,10008,1,1,40,3364,0
019551,059,11,03,34,14540,1,1,40,1156,1
019551,059,11,04,32,13934,1,1,40,1024,0
019551,073,11,01,36,5089,1,1,62,1296,0
019551,086,11,01,34,969,0,0,45,1156,1
019551,097,11,01,50,18889,0,1,87,2500,1
019551,097,11,02,27,33753.75,0,1,90,729,0
019551,097,11,03,24,9035.2012,0,1,36,576,0
019552,186,11,01,49,713,1,0,74,2401,0
019552,205,11,02,41,14262,1,0,56,1681,0
019553,052,11,01,65,26556,1,0,60,4225,0
019554,112,11,01,66,1557,1,0,28,4356,1
019554,113,11,04,20,36004,1,1,56,400,0
019554,116,11,01,56,7201,1,0,64,3136,0
019555,096,11,02,57,12456,1,0,66,3249,0
019555,104,11,01,62,1200,0,0,57,3844,0
019555,107,11,02,22,12040,1,1,30,484,0
019556,115,11,01,40,358,1,0,32,1600,0
019556,115,11,02,43,5146,1,0,54,1849,1
019556,116,11,02,47,358,1,0,30,2209,1
019556,117,11,02,31,1074,1,0,48,961,0
019557,039,11,03,27,6035,1,1,35,729,1
019557,040,11,01,54,483,0,0,24,2916,0
019557,040,11,02,49,1448,0,0,39,2401,1
019558,021,11,01,30,9544,1,1,40,900,1
019558,031,11,01,38,10498,1,1,35,1444,1
019558,031,11,02,30,19804,1,1,60,900,0
019558,037,11,01,49,12228,1,1,45,2401,1
019558,081,11,01,47,9544,1,1,40,2209,0
019559,036,11,01,51,11076,1,1,57,2601,1
019559,125,11,02,60,25829,1,1,45,3600,0
019559,125,11,03,35,11951,1,1,53,1225,1
019560,138,11,02,54,15680,1,1,40,2916,0
019560,138,11,03,23,11471,1,1,48,529,0
019561,077,11,02,38,8724,1,1,27,1444,0
019561,080,11,04,32,10905,1,1,66,1024,0
019561,197,11,01,59,606,1,0,30,3481,0
019562,075,11,01,49,2888,1,0,37,2401,0
019562,077,11,02,50,722.25,1,1,24,2500,0
019562,080,11,02,20,6272,1,1,42,400,0
019563,144,11,01,67,12419,1,0,56,4489,0
019563,147,11,01,32,15739,1,1,53,1024,0
019563,178,11,02,65,1212,1,0,54,4225,1
019564,023,11,01,44,28682,1,0,29,1936,0
019564,023,11,02,41,478,1,1,56,1681,1
019564,024,11,01,62,526,1,0,48,3844,0
019564,064,11,02,50,10039,1,1,36,2500,0
019564,067,11,01,48,7158,1,0,42,2304,0
019565,133,11,02,53,12544,1,0,56,2809,0
019565,157,11,02,21,2423,1,1,51,441,1
019566,026,11,02,45,2583,1,1,60,2025,0
019566,128,11,01,48,11632.697,1,0,36,2304,0
019567,029,11,03,26,12544,1,1,24,676,0
019567,204,11,01,47,606,1,1,44,2209,0
019568,020,11,01,64,963,0,0,54,4096,0
019568,020,11,02,72,963,0,0,20,5184,1
019569,219,11,02,29,7270,1,1,51,841,0
019570,033,11,01,64,7237,1,0,56,4096,0
019570,091,11,01,50,20471,1,1,57,2500,0
019570,093,11,01,47,9633,1,1,50,2209,0
019570,093,11,04,21,5214,1,1,16,441,0
019571,009,11,03,22,4700,0,1,24,484,1
019571,015,11,02,43,10467,1,1,54,1849,0
019571,023,11,03,24,18047,0,1,38,576,1
019572,038,11,01,20,7821,1,1,60,400,1
019573,082,11,01,42,966,1,0,41,1764,1
019573,082,11,02,52,13023,1,1,45,2704,0
019573,152,11,01,72,722,0,0,32,5184,0
019573,152,11,02,61,362,0,0,48,3721,1
019574,045,11,01,36,12001,1,1,63,1296,0
019574,047,11,01,52,16706,1,0,70,2704,0
019574,047,11,03,21,14402,1,1,54,441,0
019574,048,11,01,64,16706,1,1,84,4096,0
